swap_index,sol_in_SOL,price_per_token_SOL,retain_multiplier,total_sol_raised,total_tokens_minted,tokens_out_estimate,tokens_out_actual
10763,0.006200,2.9066962077e-7,0.8164558549,66.730600,740232267000000000,21331000000000,21331000000000
10764,0.006200,2.9070688321e-7,0.8165181434,66.736800,740253596000000000,21329000000000,21329000000000
10765,0.006200,2.9074414805e-7,0.8165804319,66.743000,740274922000000000,21326000000000,21326000000000
10766,0.006200,2.9078141527e-7,0.8166427204,66.749200,740296245000000000,21323000000000,21323000000000
10767,0.006200,2.9081868488e-7,0.8167050089,66.755400,740317566000000000,21321000000000,21321000000000
10768,0.006200,2.9085595688e-7,0.8167672975,66.761600,740338883000000000,21317000000000,21317000000000
10769,0.006200,2.9089323127e-7,0.8168295860,66.767800,740360198000000000,21315000000000,21315000000000
10770,0.006200,2.9093050804e-7,0.8168918745,66.774000,740381511000000000,21313000000000,21313000000000
10771,0.006200,2.9096778721e-7,0.8169541630,66.780200,740402820000000000,21309000000000,21309000000000
10772,0.006200,2.9100506876e-7,0.8170164515,66.786400,740424127000000000,21307000000000,21307000000000
10773,0.006200,2.9104235270e-7,0.8170787400,66.792600,740445431000000000,21304000000000,21304000000000
10774,0.006200,2.9107963903e-7,0.8171410285,66.798800,740466733000000000,21302000000000,21302000000000
10775,0.006200,2.9111692775e-7,0.8172033170,66.805000,740488031000000000,21298000000000,21298000000000
10776,0.006200,2.9115421886e-7,0.8172656055,66.811200,740509327000000000,21296000000000,21296000000000
10777,0.006200,2.9119151235e-7,0.8173278940,66.817400,740530620000000000,21293000000000,21293000000000
10778,0.006200,2.9122880823e-7,0.8173901826,66.823600,740551911000000000,21291000000000,21291000000000
10779,0.006200,2.9126610650e-7,0.8174524711,66.829800,740573199000000000,21288000000000,21288000000000
10780,0.006200,2.9130340716e-7,0.8175147596,66.836000,740594484000000000,21285000000000,21285000000000
10781,0.006200,2.9134071021e-7,0.8175770481,66.842200,740615766000000000,21282000000000,21282000000000
10782,0.006200,2.9137801564e-7,0.8176393366,66.848400,740637045000000000,21279000000000,21279000000000
10783,0.006200,2.9141532347e-7,0.8177016251,66.854600,740658322000000000,21277000000000,21277000000000
10784,0.006200,2.9145263368e-7,0.8177639136,66.860800,740679596000000000,21274000000000,21274000000000
10785,0.006200,2.9148994628e-7,0.8178262021,66.867000,740700868000000000,21272000000000,21272000000000
10786,0.006200,2.9152726127e-7,0.8178884906,66.873200,740722136000000000,21268000000000,21268000000000
10787,0.006200,2.9156457865e-7,0.8179507791,66.879400,740743402000000000,21266000000000,21266000000000
10788,0.006200,2.9160189841e-7,0.8180130677,66.885600,740764666000000000,21264000000000,21264000000000
10789,0.006200,2.9163922057e-7,0.8180753562,66.891800,740785926000000000,21260000000000,21260000000000
10790,0.006200,2.9167654511e-7,0.8181376447,66.898000,740807184000000000,21258000000000,21258000000000
10791,0.006200,2.9171387204e-7,0.8181999332,66.904200,740828439000000000,21255000000000,21255000000000
10792,0.006200,2.9175120136e-7,0.8182622217,66.910400,740849691000000000,21252000000000,21252000000000
10793,0.006200,2.9178853306e-7,0.8183245102,66.916600,740870941000000000,21250000000000,21250000000000
10794,0.006200,2.9182586716e-7,0.8183867987,66.922800,740892188000000000,21247000000000,21247000000000
10795,0.006200,2.9186320364e-7,0.8184490872,66.929000,740913432000000000,21244000000000,21244000000000
10796,0.006200,2.9190054251e-7,0.8185113757,66.935200,740934673000000000,21241000000000,21241000000000
10797,0.006200,2.9193788377e-7,0.8185736642,66.941400,740955912000000000,21239000000000,21239000000000
10798,0.006200,2.9197522742e-7,0.8186359528,66.947600,740977148000000000,21236000000000,21236000000000
10799,0.006200,2.9201257346e-7,0.8186982413,66.953800,740998382000000000,21234000000000,21234000000000
10800,0.006200,2.9204992188e-7,0.8187605298,66.960000,741019612000000000,21230000000000,21230000000000
10801,0.006200,2.9208727269e-7,0.8188228183,66.966200,741040840000000000,21228000000000,21228000000000
10802,0.006200,2.9212462589e-7,0.8188851068,66.972400,741062065000000000,21225000000000,21225000000000
10803,0.006200,2.9216198148e-7,0.8189473953,66.978600,741083288000000000,21223000000000,21223000000000
10804,0.006200,2.9219933946e-7,0.8190096838,66.984800,741104507000000000,21219000000000,21219000000000
10805,0.006200,2.9223669983e-7,0.8190719723,66.991000,741125725000000000,21218000000000,21218000000000
10806,0.006200,2.9227406258e-7,0.8191342608,66.997200,741146939000000000,21214000000000,21214000000000
10807,0.006200,2.9231142772e-7,0.8191965493,67.003400,741168150000000000,21211000000000,21211000000000
10808,0.006200,2.9234879526e-7,0.8192588378,67.009600,741189359000000000,21209000000000,21209000000000
10809,0.006200,2.9238616517e-7,0.8193211264,67.015800,741210566000000000,21207000000000,21207000000000
10810,0.006200,2.9242353748e-7,0.8193834149,67.022000,741231769000000000,21203000000000,21203000000000
10811,0.006200,2.9246091218e-7,0.8194457034,67.028200,741252970000000000,21201000000000,21201000000000
10812,0.006200,2.9249828926e-7,0.8195079919,67.034400,741274168000000000,21198000000000,21198000000000
10813,0.006200,2.9253566873e-7,0.8195702804,67.040600,741295363000000000,21195000000000,21195000000000
10814,0.006200,2.9257305059e-7,0.8196325689,67.046800,741316556000000000,21193000000000,21193000000000
10815,0.006200,2.9261043484e-7,0.8196948574,67.053000,741337746000000000,21190000000000,21190000000000
10816,0.006200,2.9264782148e-7,0.8197571459,67.059200,741358933000000000,21187000000000,21187000000000
10817,0.006200,2.9268521051e-7,0.8198194344,67.065400,741380118000000000,21185000000000,21185000000000
10818,0.006200,2.9272260192e-7,0.8198817229,67.071600,741401299000000000,21181000000000,21181000000000
10819,0.006200,2.9275999572e-7,0.8199440115,67.077800,741422478000000000,21179000000000,21179000000000
10820,0.006200,2.9279739191e-7,0.8200063000,67.084000,741443655000000000,21177000000000,21177000000000
10821,0.006200,2.9283479049e-7,0.8200685885,67.090200,741464829000000000,21174000000000,21174000000000
10822,0.006200,2.9287219146e-7,0.8201308770,67.096400,741486000000000000,21171000000000,21171000000000
10823,0.006200,2.9290959481e-7,0.8201931655,67.102600,741507168000000000,21168000000000,21168000000000
10824,0.006200,2.9294700055e-7,0.8202554540,67.108800,741528333000000000,21165000000000,21165000000000
10825,0.006200,2.9298440869e-7,0.8203177425,67.115000,741549496000000000,21163000000000,21163000000000
10826,0.006200,2.9302181921e-7,0.8203800310,67.121200,741570656000000000,21160000000000,21160000000000
10827,0.006200,2.9305923211e-7,0.8204423195,67.127400,741591814000000000,21158000000000,21158000000000
10828,0.006200,2.9309664741e-7,0.8205046080,67.133600,741612969000000000,21155000000000,21155000000000
10829,0.006200,2.9313406510e-7,0.8205668966,67.139800,741634121000000000,21152000000000,21152000000000
10830,0.006200,2.9317148517e-7,0.8206291851,67.146000,741655270000000000,21149000000000,21149000000000
10831,0.006200,2.9320890763e-7,0.8206914736,67.152200,741676417000000000,21147000000000,21147000000000
10832,0.006200,2.9324633248e-7,0.8207537621,67.158400,741697561000000000,21144000000000,21144000000000
10833,0.006200,2.9328375972e-7,0.8208160506,67.164600,741718702000000000,21141000000000,21141000000000
10834,0.006200,2.9332118934e-7,0.8208783391,67.170800,741739841000000000,21139000000000,21139000000000
10835,0.006200,2.9335862136e-7,0.8209406276,67.177000,741760977000000000,21136000000000,21136000000000
10836,0.006200,2.9339605576e-7,0.8210029161,67.183200,741782110000000000,21133000000000,21133000000000
10837,0.006200,2.9343349255e-7,0.8210652046,67.189400,741803240000000000,21130000000000,21130000000000
10838,0.006200,2.9347093173e-7,0.8211274931,67.195600,741824368000000000,21128000000000,21128000000000
10839,0.006200,2.9350837330e-7,0.8211897816,67.201800,741845493000000000,21125000000000,21125000000000
10840,0.006200,2.9354581725e-7,0.8212520702,67.208000,741866616000000000,21123000000000,21123000000000
10841,0.006200,2.9358326360e-7,0.8213143587,67.214200,741887735000000000,21119000000000,21119000000000
10842,0.006200,2.9362071233e-7,0.8213766472,67.220400,741908852000000000,21117000000000,21117000000000
10843,0.006200,2.9365816345e-7,0.8214389357,67.226600,741929967000000000,21115000000000,21115000000000
10844,0.006200,2.9369561696e-7,0.8215012242,67.232800,741951078000000000,21111000000000,21111000000000
10845,0.006200,2.9373307286e-7,0.8215635127,67.239000,741972187000000000,21109000000000,21109000000000
10846,0.006200,2.9377053114e-7,0.8216258012,67.245200,741993294000000000,21107000000000,21107000000000
10847,0.006200,2.9380799182e-7,0.8216880897,67.251400,742014397000000000,21103000000000,21103000000000
10848,0.006200,2.9384545488e-7,0.8217503782,67.257600,742035498000000000,21101000000000,21101000000000
10849,0.006200,2.9388292033e-7,0.8218126667,67.263800,742056596000000000,21098000000000,21098000000000
10850,0.006200,2.9392038817e-7,0.8218749553,67.270000,742077692000000000,21096000000000,21096000000000
10851,0.006200,2.9395785839e-7,0.8219372438,67.276200,742098784000000000,21092000000000,21092000000000
10852,0.006200,2.9399533101e-7,0.8219995323,67.282400,742119875000000000,21091000000000,21091000000000
10853,0.006200,2.9403280601e-7,0.8220618208,67.288600,742140962000000000,21087000000000,21087000000000
10854,0.006200,2.9407028340e-7,0.8221241093,67.294800,742162047000000000,21085000000000,21085000000000
10855,0.006200,2.9410776318e-7,0.8221863978,67.301000,742183129000000000,21082000000000,21082000000000
10856,0.006200,2.9414524535e-7,0.8222486863,67.307200,742204208000000000,21079000000000,21079000000000
10857,0.006200,2.9418272991e-7,0.8223109748,67.313400,742225285000000000,21077000000000,21077000000000
10858,0.006200,2.9422021685e-7,0.8223732633,67.319600,742246359000000000,21074000000000,21074000000000
10859,0.006200,2.9425770619e-7,0.8224355518,67.325800,742267430000000000,21071000000000,21071000000000
10860,0.006200,2.9429519791e-7,0.8224978404,67.332000,742288499000000000,21069000000000,21069000000000
10861,0.006200,2.9433269202e-7,0.8225601289,67.338200,742309565000000000,21066000000000,21066000000000
10862,0.006200,2.9437018852e-7,0.8226224174,67.344400,742330628000000000,21063000000000,21063000000000
10863,0.006200,2.9440768740e-7,0.8226847059,67.350600,742351689000000000,21061000000000,21061000000000
10864,0.006200,2.9444518868e-7,0.8227469944,67.356800,742372746000000000,21057000000000,21057000000000
10865,0.006200,2.9448269234e-7,0.8228092829,67.363000,742393802000000000,21056000000000,21056000000000
10866,0.006200,2.9452019839e-7,0.8228715714,67.369200,742414854000000000,21052000000000,21052000000000
10867,0.006200,2.9455770683e-7,0.8229338599,67.375400,742435904000000000,21050000000000,21050000000000
10868,0.006200,2.9459521766e-7,0.8229961484,67.381600,742456951000000000,21047000000000,21047000000000
10869,0.006200,2.9463273087e-7,0.8230584369,67.387800,742477996000000000,21045000000000,21045000000000
10870,0.006200,2.9467024648e-7,0.8231207255,67.394000,742499037000000000,21041000000000,21041000000000
10871,0.006200,2.9470776447e-7,0.8231830140,67.400200,742520077000000000,21040000000000,21040000000000
10872,0.006200,2.9474528485e-7,0.8232453025,67.406400,742541113000000000,21036000000000,21036000000000
10873,0.006200,2.9478280762e-7,0.8233075910,67.412600,742562147000000000,21034000000000,21034000000000
10874,0.006200,2.9482033278e-7,0.8233698795,67.418800,742583178000000000,21031000000000,21031000000000
10875,0.006200,2.9485786032e-7,0.8234321680,67.425000,742604206000000000,21028000000000,21028000000000
10876,0.006200,2.9489539026e-7,0.8234944565,67.431200,742625232000000000,21026000000000,21026000000000
10877,0.006200,2.9493292258e-7,0.8235567450,67.437400,742646255000000000,21023000000000,21023000000000
10878,0.006200,2.9497045729e-7,0.8236190335,67.443600,742667276000000000,21021000000000,21021000000000
10879,0.006200,2.9500799439e-7,0.8236813220,67.449800,742688293000000000,21017000000000,21017000000000
10880,0.006200,2.9504553387e-7,0.8237436105,67.456000,742709308000000000,21015000000000,21015000000000
10881,0.006200,2.9508307575e-7,0.8238058991,67.462200,742730321000000000,21013000000000,21013000000000
10882,0.006200,2.9512062001e-7,0.8238681876,67.468400,742751330000000000,21009000000000,21009000000000
10883,0.006200,2.9515816667e-7,0.8239304761,67.474600,742772337000000000,21007000000000,21007000000000
10884,0.006200,2.9519571571e-7,0.8239927646,67.480800,742793342000000000,21005000000000,21005000000000
10885,0.006200,2.9523326713e-7,0.8240550531,67.487000,742814343000000000,21001000000000,21001000000000
10886,0.006200,2.9527082095e-7,0.8241173416,67.493200,742835342000000000,20999000000000,20999000000000
10887,0.006200,2.9530837716e-7,0.8241796301,67.499400,742856339000000000,20997000000000,20997000000000
10888,0.006200,2.9534593575e-7,0.8242419186,67.505600,742877332000000000,20993000000000,20993000000000
10889,0.006200,2.9538349673e-7,0.8243042071,67.511800,742898323000000000,20991000000000,20991000000000
10890,0.006200,2.9542106010e-7,0.8243664956,67.518000,742919312000000000,20989000000000,20989000000000
10891,0.006200,2.9545862586e-7,0.8244287842,67.524200,742940297000000000,20985000000000,20985000000000
10892,0.006200,2.9549619400e-7,0.8244910727,67.530400,742961280000000000,20983000000000,20983000000000
10893,0.006200,2.9553376454e-7,0.8245533612,67.536600,742982261000000000,20981000000000,20981000000000
10894,0.006200,2.9557133746e-7,0.8246156497,67.542800,743003238000000000,20977000000000,20977000000000
10895,0.006200,2.9560891277e-7,0.8246779382,67.549000,743024213000000000,20975000000000,20975000000000
10896,0.006200,2.9564649047e-7,0.8247402267,67.555200,743045186000000000,20973000000000,20973000000000
10897,0.006200,2.9568407056e-7,0.8248025152,67.561400,743066155000000000,20969000000000,20969000000000
10898,0.006200,2.9572165304e-7,0.8248648037,67.567600,743087122000000000,20967000000000,20967000000000
10899,0.006200,2.9575923790e-7,0.8249270922,67.573800,743108087000000000,20965000000000,20965000000000
10900,0.006200,2.9579682515e-7,0.8249893807,67.580000,743129048000000000,20961000000000,20961000000000
10901,0.006200,2.9583441479e-7,0.8250516693,67.586200,743150007000000000,20959000000000,20959000000000
10902,0.006200,2.9587200682e-7,0.8251139578,67.592400,743170964000000000,20957000000000,20957000000000
10903,0.006200,2.9590960124e-7,0.8251762463,67.598600,743191917000000000,20953000000000,20953000000000
10904,0.006200,2.9594719805e-7,0.8252385348,67.604800,743212868000000000,20951000000000,20951000000000
10905,0.006200,2.9598479724e-7,0.8253008233,67.611000,743233817000000000,20949000000000,20949000000000
10906,0.006200,2.9602239882e-7,0.8253631118,67.617200,743254762000000000,20945000000000,20945000000000
10907,0.006200,2.9606000279e-7,0.8254254003,67.623400,743275705000000000,20943000000000,20943000000000
10908,0.006200,2.9609760915e-7,0.8254876888,67.629600,743296646000000000,20941000000000,20941000000000
10909,0.006200,2.9613521790e-7,0.8255499773,67.635800,743317584000000000,20938000000000,20938000000000
10910,0.006200,2.9617282903e-7,0.8256122658,67.642000,743338519000000000,20935000000000,20935000000000
10911,0.006200,2.9621044256e-7,0.8256745543,67.648200,743359451000000000,20932000000000,20932000000000
10912,0.006200,2.9624805847e-7,0.8257368429,67.654400,743380381000000000,20930000000000,20930000000000
10913,0.006200,2.9628567677e-7,0.8257991314,67.660600,743401308000000000,20927000000000,20927000000000
10914,0.006200,2.9632329746e-7,0.8258614199,67.666800,743422232000000000,20924000000000,20924000000000
10915,0.006200,2.9636092054e-7,0.8259237084,67.673000,743443154000000000,20922000000000,20922000000000
